tweet_id,retweet_count,favorite_count
731156023742988288,1235,3749
730924654643314689,1928,5994
730573383004487680,2073,4776
730427201120833536,1014,3407
730211855403241472,1034,3729
730196704625098752,1843,4722
729854734790754305,1097,3942
729838605770891264,370,1687
729823566028484608,1215,3880
729463711119904772,2257,5645
729113531270991872,310,1832
728986383096946689,800,3072
728760639972315136,1658,4556
728751179681943552,658,2695
728653952833728512,1010,3230
728409960103686147,1937,4783
728387165835677696,936,3618
728046963732717569,1168,4202
728035342121635841,1627,4450
728015554473250816,1079,4030
727685679342333952,625,2889
727644517743104000,1695,5737
727524757080539137,1183,4367
727314416056803329,720,3253
727286334147182592,793,2984
727175381690781696,1351,3821
727155742655025152,1291,3541
726935089318363137,2370,6718
726887082820554753,1480,3735
726828223124897792,977,3479
726224900189511680,1109,4312
725842289046749185,2591,6900
725786712245440512,1334,4078
725729321944506368,1733,5085
725458796924002305,599,1380
724983749226668032,1274,3647
724771698126512129,617,2285
724405726123311104,1610,5152
724049859469295616,1732,4226
724046343203856385,541,2597
724004602748780546,1499,4089
723912936180330496,1200,3789
723688335806480385,2853,7496
723673163800948736,867,2942
723179728551723008,1810,5174
722974582966214656,1525,4003
722613351520608256,1595,4850
721503162398597120,1781,4511
721001180231503872,594,2469
720785406564900865,747,3037
720775346191278080,642,2405
720415127506415616,1455,4030
720389942216527872,2434,6204
720340705894408192,948,2800
720059472081784833,1096,3771
720043174954147842,1952,4793
719991154352222208,1688,4714
719704490224398336,1387,4421
719551379208073216,1839,4932
719367763014393856,725,2725
719339463458033665,1198,4328
719332531645071360,920,3347
718971898235854848,1046,3404
718939241951195136,1706,5119
718631497683582976,7802,18408
718613305783398402,470,2379
718540630683709445,989,2391
718460005985447936,511,2633
718454725339934721,1473,4744
718246886998687744,481,1862
718234618122661888,961,3774
717841801130979328,589,2393
717790033953034240,1079,2809
717537687239008257,1799,5628
717428917016076293,433,1578
717421804990701568,814,3080
717047459982213120,1875,6134
717009362452090881,937,3160
716802964044845056,1138,4181
716791146589110272,1536,7986
716730379797970944,417,1204
716447146686459905,5705,12728
716439118184652801,203,2324
716285507865542656,1020,2699
716080869887381504,1851,6614
715928423106027520,856,3115
715758151270801409,1394,3629
715733265223708672,1645,4545
715704790270025728,555,2718
715696743237730304,1256,3815
715680795826982913,1566,4186
715360349751484417,1521,5330
715342466308784130,673,2974
715220193576927233,631,2364
715200624753819648,1828,5020
715009755312439296,1191,4046
714982300363173890,1007,3636
714962719905021952,4131,7158
714957620017307648,1375,4046
714631576617938945,964,3198
714606013974974464,902,3541
714485234495041536,1094,2604
714258258790387713,707,2959
714251586676113411,814,3191
714214115368108032,847,2218
714141408463036416,1358,4212
713919462244790272,774,3211
713909862279876608,525,1848
713900603437621249,718,2772
713761197720473600,1335,4737
713411074226274305,1268,4324
713177543487135744,2777,7036
713175907180089344,1437,4348
712809025985978368,6552,18580
712717840512598017,4829,12013
712668654853337088,1184,4080
712438159032893441,1525,5188
712309440758808576,25,234
712097430750289920,1007,3688
712092745624633345,862,2868
712085617388212225,476,3207
712065007010385924,607,2204
711998809858043904,125,0
711968124745228288,2238,7855
711743778164514816,966,2771
711732680602345472,3986,8616
711694788429553666,17873,32057
711652651650457602,892,3753
711363825979756544,1102,3551
711306686208872448,717,3216
711008018775851008,595,2926
710997087345876993,1346,4461
710844581445812225,667,2488
710833117892898816,517,2624
710658690886586372,546,2250
710609963652087808,2313,4688
710588934686908417,1813,4422
710296729921429505,719,2318
710283270106132480,510,2106
710272297844797440,1216,4418
710269109699739648,1086,2337
710153181850935296,871,2848
710140971284037632,857,2688
710117014656950272,1935,5340
709918798883774466,1061,3417
709901256215666688,99,647
709852847387627521,1174,3438
709566166965075968,1168,3468
709556954897764353,1044,3215
709519240576036864,231,1461
709449600415961088,557,2161
709409458133323776,661,2551
709225125749587968,561,2359
709207347839836162,5626,12211
709198395643068416,629,2385
709179584944730112,655,1952
709158332880297985,407,1986
709042156699303936,1588,4617
708853462201716736,642,1766
708845821941387268,876,2913
708834316713893888,489,1647
708810915978854401,6745,16070
708738143638450176,790,2693
708711088997666817,700,2474
708479650088034305,665,2491
708469915515297792,798,3031
708400866336894977,9801,15596
708356463048204288,1285,3491
708349470027751425,720,2298
708149363256774660,1519,4196
708130923141795840,833,3311
708119489313951744,961,2630
708109389455101952,540,1903
708026248782585858,1881,4299
707995814724026368,1100,3061
707983188426153984,2,49
707969809498152960,942,2635
707776935007539200,933,3202
707741517457260545,595,2428
707738799544082433,2402,3981
707693576495472641,966,3319
707629649552134146,848,2506
707610948723478529,6188,16572
707420581654872064,677,2212
707411934438625280,583,2250
707387676719185920,1251,3420
707377100785885184,1065,3195
707315916783140866,626,2417
707297311098011648,764,2710
707059547140169728,657,2541
707038192327901184,765,2137
707021089608753152,1324,3987
707014260413456384,584,2260
706904523814649856,7663,14230
706901761596989440,573,2002
706681918348251136,953,3226
706644897839910912,1061,2513
706593038911545345,617,2108
706538006853918722,1400,3394
706516534877929472,1012,3047
706346369204748288,906,3372
706310011488698368,7717,20796
706291001778950144,469,1668
706265994973601792,914,2676
706169069255446529,2147,3817
706166467411222528,1563,5035
706153300320784384,376,1450
705975130514706432,715,3038
705970349788291072,874,3111
705898680587526145,539,2314
705786532653883392,504,1889
705591895322394625,1122,3101
705475953783398401,891,2895
705442520700944385,1583,4331
705428427625635840,1637,3728
705239209544720384,733,2939
705223444686888960,784,2542
705102439679201280,505,2097
705066031337840642,606,2141
704871453724954624,1093,4182
704859558691414016,526,2203
704847917308362754,1489,4962
704819833553219584,958,2582
704761120771465216,2856,6497
704499785726889984,993,2849
704491224099647488,76,733
704480331685040129,1043,3318
704364645503647744,3466,7803
704347321748819968,341,1542
704134088924532736,446,1472
704113298707505153,560,1807
704054845121142784,896,2852
703774238772166656,446,1803
703769065844768768,1117,3201
703631701117943808,666,2516
703611486317502464,1493,3753
703425003149250560,1336,3728
703407252292673536,678,2385
703382836347330562,1118,3426
703356393781329922,376,1864
703268521220972544,533,1936
703079050210877440,3002,7224
703041949650034688,12160,25758
702932127499816960,704,2522
702899151802126337,444,1580
702684942141153280,1049,3165
702671118226825216,546,2156
702598099714314240,3359,11959
702539513671897089,937,2818
702332542343577600,1514,3118
702321140488925184,1021,3208
702276748847800320,754,2419
702217446468493312,1312,4674
701981390485725185,964,3370
701952816642965504,1005,3766
701889187134500865,1353,3466
701805642395348998,1629,3336
701601587219795968,442,2053
701570477911896070,908,2750
701545186879471618,597,2611
701214700881756160,4968,11935
700890391244103680,557,2178
700864154249383937,608,2549
700847567345688576,491,2403
700796979434098688,919,2387
700747788515020802,9065,22333
700518061187723268,781,2555
700505138482569216,555,2248
700462010979500032,1747,4035
700167517596164096,715,2579
700151421916807169,656,2195
700143752053182464,2645,7363
700062718104104960,676,2585
700029284593901568,574,2034
700002074055016451,1307,3243
699801817392291840,928,2990
699788877217865730,501,2187
699779630832685056,1203,2686
699775878809702401,588,1924
699691744225525762,4497,10070
699446877801091073,2556,5835
699434518667751424,502,2125
699423671849451520,317,1330
699413908797464576,614,2032
699370870310113280,430,1852
699323444782047232,842,3080
699088579889332224,617,2206
699079609774645248,638,2398
699072405256409088,1164,2905
699060279947165696,1758,3665
699036661657767936,1177,2549
698989035503689728,951,3275
698953797952008193,890,2618
698907974262222848,609,2490
698710712454139905,663,2415
698703483621523456,368,1417
698635131305795584,336,1268
698549713696649216,611,2274
698355670425473025,435,1808
698342080612007937,940,2224
698262614669991936,1956,4664
698195409219559425,5833,16421
698178924120031232,723,2758
697995514407682048,328,1490
697990423684476929,1265,3219
697943111201378304,659,2341
697881462549430272,1143,2956
697630435728322560,529,1709
697616773278015490,990,3088
697596423848730625,1230,2951
697575480820686848,488,2003
697516214579523584,1087,1998
697482927769255936,651,2362
697463031882764288,1372,3345
697270446429966336,1838,4601
697259378236399616,979,3233
697255105972801536,1129,2975
697242256848379904,653,2463
696900204696625153,1001,3097
696894894812565505,669,2298
696886256886657024,1753,4750
696877980375769088,695,2389
696754882863349760,354,1457
696744641916489729,912,2031
696713835009417216,634,2328
696518437233913856,1675,3825
696490539101908992,139,1190
696488710901260288,997,2462
696405997980676096,1129,3137
696100768806522880,635,1886
695816827381944320,1138,2952
695794761660297217,751,3094
695767669421768709,723,1819
695629776980148225,2046,4474
695446424020918272,1771,4308
695409464418041856,3491,8487
695314793360662529,1416,3556
695095422348574720,598,2581
695074328191332352,1068,2783
695064344191721472,578,1571
695051054296211456,773,2609
694925794720792577,898,2638
694905863685980160,913,2691
694669722378485760,14014,35082
694356675654983680,280,1476
694352839993344000,600,1989
694342028726001664,476,1549
694329668942569472,490,1958
694206574471057408,1991,4082
694183373896572928,908,2887
694001791655137281,999,3330
693993230313091072,394,1841
693942351086120961,359,1710
693647888581312512,570,2622
693644216740769793,121,1322
693642232151285760,402,2487
693629975228977152,777,2396
693622659251335168,365,1501
693590843962331137,1905,4944
693582294167244802,239,1609
693486665285931008,619,1738
693280720173801472,1206,3281
693267061318012928,794,2331
693262851218264065,486,2160
693231807727280129,722,2816
693155686491000832,3139,7732
693109034023534592,595,1673
693095443459342336,446,1812
692919143163629568,736,2626
692905862751522816,850,2373
692901601640583168,589,1722
692894228850999298,779,2218
692828166163931137,865,2796
692752401762250755,3550,6663
692568918515392513,1498,4265
692535307825213440,1324,3093
692530551048294401,404,1797
692423280028966913,222,1442
692417313023332352,3377,9165
692187005137076224,795,2484
692158366030913536,771,2111
692142790915014657,385,1612
692041934689402880,1237,3337
692017291282812928,932,2833
691820333922455552,1615,3885
691793053716221953,4125,7980
691756958957883396,973,2789
691675652215414786,497,1919
691483041324204033,550,2334
691459709405118465,1115,3968
691444869282295808,832,2588
691416866452082688,7453,18909
691321916024623104,640,2519
691096613310316544,862,2900
691090071332753408,326,1690
690989312272396288,2803,5783
690959652130045952,1216,3507
690938899477221376,1897,4005
690932576555528194,991,3212
690735892932222976,1237,3706
690728923253055490,508,2136
690690673629138944,803,2281
690649993829576704,268,1275
690607260360429569,18,291
690597161306841088,587,1917
690400367696297985,439,1847
690374419777196032,826,3189
690360449368465409,861,2615
690348396616552449,502,1480
690248561355657216,407,1648
690021994562220032,1002,2733
690015576308211712,714,2438
690005060500217858,1641,3591
689999384604450816,360,1391
689993469801164801,439,1430
689977555533848577,437,1342
689905486972461056,687,2398
689877686181715968,1137,2979
689835978131935233,732,2124
689661964914655233,909,3166
689659372465688576,3758,10142
689623661272240129,629,2189
689599056876867584,5375,11386
689557536375177216,445,2003
689517482558820352,1399,3331
689289219123089408,915,2212
689283819090870273,1072,3194
689280876073582592,691,1942
689275259254616065,241,1119
689255633275777024,1059,2507
689154315265683456,974,3018
689143371370250240,495,1978
688916208532455424,845,2661
688908934925697024,744,2071
688898160958271489,765,2052
688894073864884227,668,2189
688828561667567616,363,1352
688804835492233216,189,947
688789766343622656,649,2175
688547210804498433,682,2546
688519176466644993,712,2269
688385280030670848,4372,9090
688211956440801280,810,2195
688179443353796608,575,2093
688116655151435777,755,2771
688064179421470721,352,1696
687841446767013888,2441,5360
687826841265172480,1098,2691
687818504314159109,930,2435
687807801670897665,701,2347
687732144991551489,649,1716
687704180304273409,823,2383
687664829264453632,501,1895
687494652870668288,563,1861
687480748861947905,232,1572
687476254459715584,518,1942
687460506001633280,532,2019
687399393394311168,603,1848
687317306314240000,8952,19719
687312378585812992,1852,4264
687127927494963200,2219,5316
687124485711986689,494,2134
687109925361856513,2397,5678
687102708889812993,952,2306
687096057537363968,593,2190
686947101016735744,3118,8450
686760001961103360,1352,3436
686749460672679938,1417,3405
686730991906516992,1172,4049
686683045143953408,782,2767
686618349602762752,1332,3626
686606069955735556,534,1851
686394059078897668,675,1708
686386521809772549,862,3193
686377065986265092,553,2163
686358356425093120,652,2140
686286779679375361,1627,3928
686050296934563840,711,2167
686035780142297088,114,1124
686034024800862208,1118,3010
686007916130873345,399,2426
686003207160610816,609,1789
685973236358713344,511,2058
685943807276412928,580,1595
685906723014619143,2800,7345
685681090388975616,119,1985
685667379192414208,551,2312
685663452032069632,1419,3165
685641971164143616,758,2870
685547936038666240,15218,32201
685532292383666176,1133,2963
685325112850124800,3859,9242
685321586178670592,620,2590
685315239903100929,1016,3230
685307451701334016,428,2032
685268753634967552,1174,3033
685198997565345792,653,2288
685169283572338688,1395,4025
684969860808454144,359,2341
684959798585110529,3046,6672
684940049151070208,1018,3142
684926975086034944,454,3410
684914660081053696,1417,3431
684902183876321280,515,1820
684880619965411328,791,2037
684830982659280897,21153,34261
684800227459624960,981,2679
684594889858887680,3427,8722
684588130326986752,1377,4027
684567543613382656,1182,2957
684538444857667585,926,2600
684481074559381504,1144,3796
684460069371654144,545,1930
684241637099323392,3188,7945
684225744407494656,201,1206
684222868335505415,1329,3740
684200372118904832,1016,2109
684195085588783105,495,1865
684188786104872960,1138,3416
684177701129875456,650,1976
684147889187209216,1484,2927
684122891630342144,461,1966
684097758874210310,1400,4020
683857920510050305,1095,3727
683852578183077888,338,1896
683849932751646720,930,2552
683834909291606017,1089,2566
683828599284170753,1045,2738
683773439333797890,1313,3271
683742671509258241,3216,6316
683515932363329536,2814,7172
683498322573824003,940,3104
683481228088049664,973,2612
683462770029932544,659,2371
683449695444799489,1578,3797
683391852557561860,2346,7476
683357973142474752,899,2841
683142553609318400,1015,2810
683111407806746624,889,3331
683098815881154561,640,2124
683078886620553216,548,1951
683030066213818368,724,2122
682962037429899265,16079,35917
682808988178739200,165,1737
682788441537560576,1081,2416
682750546109968385,427,1489
682697186228989953,355,1288
682662431982772225,1047,2993
682638830361513985,581,2031
682429480204398592,1123,3352
682406705142087680,1717,7392
682393905736888321,653,2183
682389078323662849,450,1621
682303737705140231,951,2988
682259524040966145,1164,4032
682242692827447297,1131,3150
682088079302213632,9594,17795
682059653698686977,1630,4836
682047327939461121,919,3111
682032003584274432,1947,6445
682003177596559360,1477,3040
681981167097122816,1009,2752
681891461017812993,794,2411
681694085539872773,3960,12529
681679526984871937,429,1729
681654059175129088,904,2574
681610798867845120,451,1855
681579835668455424,1264,3469
681523177663676416,5605,13947
681340665377193984,271,1603
681339448655802368,3983,9071
681320187870711809,719,2581
681302363064414209,1767,3835
681297372102656000,924,3136
681281657291280384,1073,3156
681261549936340994,265,1425
681242418453299201,515,1448
681231109724700672,469,2351
681193455364796417,1436,3604
680970795137544192,642,2357
680959110691590145,1953,4477
680940246314430465,1016,3123
680934982542561280,422,2039
680913438424612864,605,2352
680889648562991104,355,1711
680836378243002368,1284,3375
680805554198020098,650,2102
680801747103793152,800,2326
680798457301471234,1003,2774
680609293079592961,675,2557
680583894916304897,1295,3533
680497766108381184,1856,4131
680494726643068929,472,1677
680473011644985345,726,2480
680440374763077632,486,1416
680221482581123072,286,1434
680206703334408192,1129,2761
680191257256136705,482,2087
680176173301628928,1502,3801
680161097740095489,716,2267
680145970311643136,1695,3514
680130881361686529,910,2230
680115823365742593,876,2656
680100725817409536,1330,3483
680085611152338944,8737,12498
680070545539371008,834,2519
679877062409191424,634,1934
679872969355714560,647,2135
679862121895714818,600,2391
679854723806179328,1189,2774
679844490799091713,736,2306
679828447187857408,13597,35352
679777920601223168,1068,3025
679736210798047232,768,2043
679729593985699840,802,2113
679722016581222400,455,1618
679530280114372609,2018,4654
679527802031484928,700,2571
679511351870550016,1226,3269
679503373272485890,1423,3091
679475951516934144,620,2039
679462823135686656,18198,30702
679405845277462528,1162,2309
679158373988876288,7780,20715
679148763231985668,995,2706
679132435750195208,1118,2904
679111216690831360,2499,5809
679062614270468097,7789,16466
679047485189439488,642,2185
679001094530465792,1183,2760
678991772295516161,1114,2225
678969228704284672,440,1591
678800283649069056,865,2502
678798276842360832,1120,3359
678774928607469569,875,2727
678767140346941444,1316,3426
678764513869611008,461,1590
678755239630127104,3163,6892
678740035362037760,1612,3627
678708137298427904,2341,5432
678675843183484930,1406,2776
678643457146150913,388,1990
678446151570427904,1487,3891
678424312106393600,2455,5302
678410210315247616,1741,4074
678399652199309312,30766,77757
678396796259975168,401,1548
678389028614488064,407,1815
678380236862578688,874,2359
678341075375947776,514,1680
678334497360859136,239,1262
678278586130948096,5881,11084
678255464182861824,352,1537
678023323247357953,369,1850
678021115718029313,6104,13194
677961670166224897,1627,3317
677918531514703872,393,1292
677895101218201600,1998,4657
677716515794329600,944,2947
677700003327029250,1397,3276
677698403548192770,309,1194
677687604918272002,817,2418
677673981332312066,1446,3216
677662372920729601,916,1883
677644091929329666,774,1791
677573743309385728,678,2066
677565715327688705,444,1262
677557565589463040,1115,2369
677547928504967168,3544,6711
677530072887205888,221,1030
677335745548390400,1699,2945
677334615166730240,275,1302
677331501395156992,227,1050
677328882937298944,1447,3531
677314812125323265,514,1587
677301033169788928,389,1190
677269281705472000,680,1905
677228873407442944,1579,3431
677187300187611136,879,2638
676975532580409345,1023,2671
676957860086095872,782,2162
676949632774234114,380,1266
676948236477857792,829,2083
676946864479084545,352,1673
676942428000112642,719,1996
676936541936185344,4752,12273
676916996760600576,1737,2866
676897532954456065,701,2167
676864501615042560,676,2016
676821958043033607,14929,22099
676819651066732545,637,1751
676811746707918848,410,1372
676776431406465024,1947,4817
676617503762681856,920,2772
676613908052996102,193,1039
676606785097199616,415,1831
676603393314578432,369,1118
676593408224403456,2066,4381
676590572941893632,116,885
676588346097852417,751,2225
676582956622721024,263,1144
676575501977128964,1070,2481
676533798876651520,529,1807
676496375194980353,510,1465
676470639084101634,4480,11174
676440007570247681,631,1654
676430933382295552,324,1343
676263575653122048,516,2008
676237365392908289,273,1162
676219687039057920,29765,73651
676215927814406144,552,1666
676191832485810177,992,2186
676146341966438401,634,1844
676121918416756736,1117,2082
676101918813499392,1121,2721
676098748976615425,1356,2886
676089483918516224,419,1256
675898130735476737,543,1545
675891555769696257,819,2034
675888385639251968,914,2279
675878199931371520,1342,3998
675870721063669760,540,1559
675853064436391936,1231,2580
675849018447167488,137,899
675845657354215424,837,2166
675822767435051008,513,1462
675820929667219457,225,1000
675798442703122432,3279,9828
675781562965868544,447,1550
675740360753160193,327,1119
675710890956750848,776,1803
675707330206547968,651,1890
675706639471788032,90,619
675534494439489536,390,1760
675531475945709568,364,1129
675522403582218240,274,994
675517828909424640,444,1233
675501075957489664,5577,16431
675497103322386432,1229,3001
675489971617296384,565,1236
675483430902214656,933,1767
675432746517426176,543,1453
675372240448454658,493,1610
675362609739206656,218,1013
675354435921575936,15985,31120
675349384339542016,2163,3750
675334060156301312,1223,2642
675166823650848770,1509,3394
675153376133427200,2444,5953
675149409102012420,1604,3576
675147105808306176,219,899
675146535592706048,281,1130
675145476954566656,847,2033
675135153782571009,451,1243
675113801096802304,743,1857
675111688094527488,239,914
675109292475830276,1075,2673
675047298674663426,304,1013
675015141583413248,1121,2574
675006312288268288,211,932
675003128568291329,436,1491
674999807681908736,1049,2136
674805413498527744,339,819
674800520222154752,806,2869
674793399141146624,1034,2383
674790488185167872,238,1044
674788554665512960,198,771
674781762103414784,1132,1911
674774481756377088,447,1058
674767892831932416,737,1733
674764817387900928,225,751
674754018082705410,415,1299
674752233200820224,437,1390
674743008475090944,520,1323
674742531037511680,49,458
674739953134403584,366,1047
674737130913071104,82,614
674690135443775488,448,1092
674670581682434048,609,1532
674664755118911488,233,870
674646392044941312,461,1367
674644256330530816,259,984
674638615994089473,555,1607
674632714662858753,545,1435
674606911342424069,93,894
674468880899788800,1923,5937
674447403907457024,342,1011
674436901579923456,368,1058
674422304705744896,511,1362
674416750885273600,130,655
674410619106390016,437,1141
674394782723014656,541,1442
674372068062928900,301,808
674330906434379776,71,540
674318007229923329,491,1338
674307341513269249,6563,10798
674291837063053312,5530,13963
674271431610523648,690,1480
674269164442398721,217,867
674265582246694913,800,1550
674262580978937856,427,1244
674255168825880576,515,1390
674082852460433408,157,724
674075285688614912,268,942
674063288070742018,2064,6053
674053186244734976,1216,3127
674051556661161984,464,1380
674045139690631169,605,1335
674042553264685056,119,685
674038233588723717,398,1053
674036086168010753,193,813
674024893172875264,1152,1689
674019345211760640,287,1073
674014384960745472,604,1478
674008982932058114,335,1136
673956914389192708,903,1851
673919437611909120,351,1112
673906403526995968,1545,3012
673887867907739649,240,891
673716320723169284,709,2925
673715861853720576,1943,3354
673711475735838725,283,993
673709992831262724,252,797
673708611235921920,269,1021
673707060090052608,368,1040
673705679337693185,387,1195
673700254269775872,537,1354
673697980713705472,1847,3755
673689733134946305,609,1648
673688752737402881,464,1197
673686845050527744,407,1361
673680198160809984,436,1303
673662677122719744,345,1187
673656262056419329,221,685
673636718965334016,339,1041
673612854080196609,676,1514
673583129559498752,338,1138
673580926094458881,260,788
673576835670777856,530,1311
673363615379013632,287,975
673359818736984064,629,1367
673355879178194945,537,1422
673352124999274496,509,1579
673350198937153538,194,714
673345638550134785,1184,2380
673343217010679808,253,917
673342308415348736,538,1206
673320132811366400,7392,12744
673317986296586240,238,834
673295268553605120,2969,7121
673270968295534593,343,1014
673240798075449344,671,1359
673213039743795200,789,2117
673148804208660480,588,1608
672997845381865473,669,1871
672995267319328768,271,901
672988786805112832,271,930
672984142909456390,513,1192
672980819271634944,952,1723
672975131468300288,848,1583
672970152493887488,336,901
672968025906282496,507,1259
672964561327235073,607,1351
672902681409806336,463,1294
672898206762672129,399,851
672884426393653248,793,1456
672877615439593473,330,977
672834301050937345,536,1243
672828477930868736,458,1184
672640509974827008,296,926
672622327801233409,454,1222
672614745925664768,547,1160
672609152938721280,365,1052
672604026190569472,376,1047
672594978741354496,575,1260
672591762242805761,315,903
672591271085670400,176,680
672538107540070400,343,970
672523490734551040,157,592
672488522314567680,404,1048
672482722825261057,560,1062
672481316919734272,122,682
672475084225949696,656,1367
672466075045466113,496,1283
672272411274932228,3147,6091
672267570918129665,578,1408
672264251789176834,314,1073
672256522047614977,1440,2677
672254177670729728,696,1360
672248013293752320,563,1640
672245253877968896,145,645
672239279297454080,302,850
672231046314901505,946,1718
672222792075620352,199,743
672205392827572224,1079,2131
672169685991993344,344,965
672160042234327040,336,832
672139350159835138,650,1648
672125275208069120,1075,2259
672095186491711488,343,941
672082170312290304,344,895
672068090318987265,477,1221
671896809300709376,3921,8050
671891728106971137,534,1237
671882082306625538,1301,3275
671879137494245376,620,1338
671874878652489728,518,1187
671866342182637568,459,1057
671855973984772097,407,851
671789708968640512,3242,6671
671768281401958400,461,1126
671763349865160704,844,1582
671744970634719232,714,1278
671743150407421952,223,714
671735591348891648,702,1365
671729906628341761,4076,8030
671561002136281088,6779,12071
671550332464455680,197,860
671547767500775424,550,1266
671544874165002241,982,1856
671542985629241344,529,1027
671538301157904385,360,876
671536543010570240,377,1105
671533943490011136,543,960
671528761649688577,239,790
671520732782923777,495,1314
671518598289059840,276,893
671511350426865664,658,1499
671504605491109889,3341,6589
671497587707535361,420,867
671488513339211776,449,942
671486386088865792,183,545
671485057807351808,220,719
671390180817915904,695,1359
671362598324076544,278,1044
671357843010908160,146,376
671355857343524864,112,457
671347597085433856,394,902
671186162933985280,193,693
671182547775299584,314,1051
671166507850801152,322,826
671163268581498880,1025,1553
671159727754231808,74,343
671154572044468225,206,667
671151324042559489,141,629
671147085991960577,201,627
671141549288370177,616,1086
671138694582165504,374,876
671134062904504320,177,700
671122204919246848,2343,3287
671115716440031232,725,1292
671109016219725825,408,1079
670995969505435648,272,1042
670842764863651840,8126,23329
670840546554966016,181,548
670838202509447168,645,1046
670833812859932673,113,412
670832455012716544,200,688
670826280409919488,3800,5206
670823764196741120,174,730
670822709593571328,89,571
670815497391357952,1441,2993
670811965569282048,253,1064
670807719151067136,458,1102
670804601705242624,899,1844
670803562457407488,83,321
670797304698376195,219,695
670792680469889025,257,781
670789397210615808,223,623
670786190031921152,187,564
670783437142401025,356,784
670782429121134593,719,1456
670780561024270336,270,752
670778058496974848,69,314
670764103623966721,392,1021
670755717859713024,98,413
670733412878163972,476,902
670727704916926465,335,786
670717338665226240,447,1118
670704688707301377,345,730
670691627984359425,226,555
670679630144274432,263,707
670676092097810432,38,232
670668383499735048,4673,10082
670474236058800128,689,1419
670468609693655041,82,337
670465786746662913,508,917
670452855871037440,189,519
670449342516494336,605,1141
670444955656130560,1866,6358
670442337873600512,187,608
670435821946826752,480,997
670434127938719744,601,1335
670433248821026816,103,311
670428280563085312,578,1313
670427002554466305,148,491
670421925039075328,596,1230
670420569653809152,294,581
670417414769758208,302,537
670411370698022913,831,1900
670408998013820928,205,523
670403879788544000,143,405
670385711116361728,191,531
670374371102445568,251,706
670361874861563904,60,311
670338931251150849,101,404
670319130621435904,1139,3677
670303360680108032,123,410
670290420111441920,267,656
670093938074779648,308,972
670086499208155136,235,658
670079681849372674,1142,2092
670073503555706880,738,1474
670069087419133954,223,586
670061506722140161,310,715
670055038660800512,302,628
670046952931721218,160,610
670040295598354432,104,711
670037189829525505,256,560
670003130994700288,84,314
669993076832759809,77,304
669972011175813120,146,416
669970042633789440,51,283
669942763794931712,148,475
669926384437997569,89,356
669923323644657664,53,221
669753178989142016,372,757
669749430875258880,61,243
669684865554620416,83,481
669683899023405056,102,360
669682095984410625,125,331
669680153564442624,268,631
669661792646373376,401,765
669625907762618368,1691,3316
669603084620980224,337,900
669597912108789760,141,483
669583744538451968,866,1399
669573570759163904,130,410
669571471778410496,947,1490
669567591774625800,48,219
669564461267722241,112,367
669393256313184256,69,338
669375718304980992,678,1249
669371483794317312,166,463
669367896104181761,141,433
669363888236994561,214,589
669359674819481600,113,348
669354382627049472,1194,2541
669353438988365824,241,592
669351434509529089,169,407
669328503091937280,388,957
669327207240699904,113,544
669324657376567296,195,465
669216679721873412,377,1125
669214165781868544,149,410
669203728096960512,435,948
669037058363662336,288,616
669015743032369152,348,702
669006782128353280,228,546
669000397445533696,5949,19724
668994913074286592,209,416
668992363537309700,316,705
668989615043424256,309,631
668988183816871936,432,849
668986018524233728,152,517
668981893510119424,280,509
668979806671884288,328,752
668975677807423489,545,1234
668967877119254528,21,135
668960084974809088,227,662
668955713004314625,66,258
668932921458302977,53,245
668902994700836864,94,298
668892474547511297,137,375
668872652652679168,281,497
668852170888998912,149,423
668826086256599040,124,407
668815180734689280,243,521
668779399630725120,345,672
668655139528511488,203,492
668645506898350081,493,820
668643542311546881,483,816
668641109086707712,501,1005
668636665813057536,461,975
668633411083464705,1491,2631
668631377374486528,297,668
668627278264475648,103,295
668625577880875008,120,360
668623201287675904,699,1337
668620235289837568,37,186
668614819948453888,299,578
668587383441514497,995,1573
668567822092664832,49,225
668544745690562560,213,479
668542336805281792,197,428
668537837512433665,67,239
668528771708952576,204,436
668507509523615744,97,306
668496999348633600,121,379
668484198282485761,219,398
668480044826800133,134,430
668466899341221888,474,839
668297328638447616,274,590
668291999406125056,29,228
668286279830867968,127,473
668274247790391296,220,769
668268907921326080,219,519
668256321989451776,555,1211
668248472370458624,443,899
668237644992782336,2640,5830
668226093875376128,95,276
668221241640230912,182,487
668204964695683073,183,525
668190681446379520,187,607
668171859951755264,176,455
668154635664932864,289,468
668142349051129856,260,544
668113020489474048,218,628
667937095915278337,740,1175
667924896115245057,100,277
667915453470232577,53,197
667911425562669056,277,464
667902449697558528,355,809
667886921285246976,999,1759
667885044254572545,435,773
667878741721415682,110,371
667873844930215936,378,588
667866724293877760,966,2860
667861340749471744,74,230
667832474953625600,57,276
667806454573760512,452,988
667801013445750784,88,309
667793409583771648,309,657
667782464991965184,230,388
667773195014021121,50,218
667766675769573376,201,411
667728196545200128,143,357
667724302356258817,296,451
667550904950915073,31,0
667550882905632768,28,0
667549055577362432,2098,5426
667546741521195010,115,319
667544320556335104,492,808
667538891197542400,60,191
667534815156183040,490,768
667530908589760512,221,437
667524857454854144,1046,1595
667517642048163840,179,344
667509364010450944,1989,6389
667502640335572993,207,511
667495797102141441,246,491
667491009379606528,208,491
667470559035432960,89,240
667455448082227200,56,178
